Date,Ticker,Close,14 Day Price Change,14 Day % Change,Tweet Volume,Sentiment
2014-12-31,AMZN,15.517499923706056,-0.854,-5.503,1796,0.0931146211831452
2014-12-31,NFLX,48.80142974853516,-2.481,-5.085,22,0.0227272727272727
2015-01-01,MSFT,40.74141311645508,1.0,2.454,1,0.0
2015-01-01,META,78.0199966430664,-1.74,-2.23,3,0.3333333333333333
2015-01-01,GOOG,26.247949600219727,-1.273,-4.85,4,0.375
2015-01-01,AMZN,15.517499923706056,-0.854,-5.503,1782,0.0867261308330947
2015-01-01,NFLX,48.80142974853516,-2.481,-5.085,2,0.0
2015-01-02,MSFT,41.0133056640625,-0.456,-1.112,7,0.0857142857142857
2015-01-02,META,78.44999694824219,-3.27,-4.168,7,0.0857142857142857
2015-01-02,GOOG,26.16866683959961,-0.834,-3.188,10,0.1296296296296296
2015-01-02,AMZN,15.425999641418455,-0.889,-5.763,1910,0.0918162623949197
2015-01-02,NFLX,49.84857177734375,-1.657,-3.324,10,0.1064285714285714
2015-01-03,MSFT,41.0133056640625,-0.456,-1.112,1,0.0
2015-01-03,META,78.44999694824219,-3.27,-4.168,3,0.5
2015-01-03,GOOG,26.16866683959961,-0.834,-3.188,9,0.1111111111111111
2015-01-03,AMZN,15.425999641418455,-0.889,-5.763,1827,0.0845791948866545
2015-01-03,NFLX,49.84857177734375,-1.657,-3.324,6,0.0833333333333333
2015-01-04,MSFT,41.0133056640625,-0.456,-1.112,2,0.0
2015-01-04,META,78.44999694824219,-3.27,-4.168,4,0.2625
2015-01-04,GOOG,26.16866683959961,-0.834,-3.188,12,0.0833333333333333
2015-01-04,AMZN,15.425999641418455,-0.889,-5.763,1713,0.1188136904761904
2015-01-04,NFLX,49.84857177734375,-1.657,-3.324,8,0.15625
2015-01-05,MSFT,40.63616180419922,1.105,2.72,3,0.0
2015-01-05,META,77.19000244140625,-2.01,-2.604,5,0.15
2015-01-05,GOOG,25.6231632232666,-0.289,-1.127,22,0.034090909090909
2015-01-05,AMZN,15.10949993133545,-0.573,-3.789,1673,0.085979640469077
2015-01-05,NFLX,47.31142807006836,0.88,1.86,26,0.0288461538461538
2015-01-06,MSFT,40.039737701416016,1.702,4.25,1,0.0
2015-01-06,META,76.1500015258789,0.09,0.118,6,0.4599999999999999
2015-01-06,GOOG,25.02929306030273,0.305,1.219,11,0.0454545454545454
2015-01-06,AMZN,14.76449966430664,-0.292,-1.981,1810,0.1125401596844482
2015-01-06,NFLX,46.50143051147461,3.327,7.155,18,0.1027777777777777
2015-01-07,MSFT,40.54844665527344,1.193,2.942,5,0.172
2015-01-07,META,76.1500015258789,0.59,0.775,7,0.0591630591630591
2015-01-07,GOOG,24.986412048339844,0.845,3.381,26,0.0701923076923076
2015-01-07,AMZN,14.92099952697754,-0.058,-0.392,1646,0.0674411525974026
2015-01-07,NFLX,46.74285888671875,11.726,25.086,14,0.0011904761904761
2015-01-08,MSFT,41.741310119628906,-0.403,-0.967,3,0.0833333333333333
2015-01-08,META,78.18000030517578,-0.53,-0.678,5,0.3299999999999999
2015-01-08,GOOG,25.065195083618164,1.581,6.308,29,0.0433908045977011
2015-01-08,AMZN,15.02299976348877,0.493,3.282,1693,0.0855982588362106
2015-01-08,NFLX,47.77999877929688,13.426,28.099,14,0.0357142857142857
2015-01-09,MSFT,41.39046478271485,-0.009,-0.021,5,0.3
2015-01-09,META,77.73999786376953,0.09,0.116,8,0.2045454545454545
2015-01-09,GOOG,24.74058723449707,2.183,8.824,45,0.0294444444444444
2015-01-09,AMZN,14.846500396728516,0.773,5.207,1574,0.0948714528624348
2015-01-09,NFLX,47.04142761230469,15.453,32.849,25,0.01125
2015-01-10,MSFT,41.39046478271485,-0.009,-0.021,4,0.25
2015-01-10,META,77.73999786376953,0.09,0.116,5,0.1
2015-01-10,GOOG,24.74058723449707,2.183,8.824,9,0.1603174603174603
2015-01-10,AMZN,14.846500396728516,0.773,5.207,1589,0.0825832142857142
2015-01-10,NFLX,47.04142761230469,15.453,32.849,6,0.0416666666666666
2015-01-11,MSFT,41.39046478271485,-0.009,-0.021,3,0.25
2015-01-11,META,77.73999786376953,0.09,0.116,6,0.1638888888888889
2015-01-11,GOOG,24.74058723449707,2.183,8.824,14,0.0384615384615384
2015-01-11,AMZN,14.846500396728516,0.773,5.207,1501,0.1179297258297258
2015-01-11,NFLX,47.04142761230469,15.453,32.849,3,0.0
2015-01-12,MSFT,40.87296676635742,0.509,1.245,11,0.1696969696969697
2015-01-12,META,76.72000122070312,1.11,1.447,8,0.2753787878787879
2015-01-12,GOOG,24.5600814819336,2.364,9.623,18,0.0628472222222222
2015-01-12,AMZN,14.570500373840332,1.049,7.199,1714,0.1026944733044733
2015-01-12,NFLX,45.547142028808594,18.247,40.062,7,0.11328125
2015-01-13,MSFT,40.6624755859375,-3.245,-7.981,4,0.1375
2015-01-13,META,76.44999694824219,1.38,1.805,2,0.325
2015-01-13,GOOG,24.741085052490234,2.183,8.821,26,0.0884615384615384
2015-01-13,AMZN,14.737000465393066,0.882,5.988,1654,0.0930508527878267
2015-01-13,NFLX,46.25571441650391,18.626,40.267,18,0.2256944444444444
2015-01-14,MSFT,40.31162643432617,-4.184,-10.379,11,0.0818181818181818
2015-01-14,META,76.27999877929688,1.55,2.032,7,0.3857142857142857
2015-01-14,GOOG,24.974943161010746,1.949,7.802,22,0.059090909090909
2015-01-14,AMZN,14.66349983215332,0.956,6.52,1670,0.0981308558421234
2015-01-14,NFLX,46.31999969482422,18.561,40.072,30,0.0225252525252525
2015-01-15,MSFT,39.890625,-3.044,-7.63,15,0.1194534632034632
2015-01-15,META,74.05000305175781,3.95,5.334,10,-0.03
2015-01-15,GOOG,25.02081680297852,1.903,7.605,45,0.0078282828282828
2015-01-15,AMZN,14.34749984741211,1.272,8.866,1645,0.1205772947489814
2015-01-15,NFLX,46.25143051147461,18.63,40.28,59,0.0158705701078582
2015-01-16,MSFT,40.55722427368164,-5.122,-12.63,6,-0.0856481481481481
2015-01-16,META,75.18000030517578,2.82,3.751,7,0.2916666666666667
2015-01-16,GOOG,25.334455490112305,1.589,6.273,105,0.0158730158730158
2015-01-16,AMZN,14.536999702453612,3.189,21.941,1820,0.1054408383867301
2015-01-16,NFLX,48.1914291381836,16.69,34.633,108,0.0118593340815563
2015-01-17,MSFT,40.55722427368164,-5.122,-12.63,8,0.1625
2015-01-17,META,75.18000030517578,2.82,3.751,3,0.0
2015-01-17,GOOG,25.334455490112305,1.589,6.273,21,0.0207792207792207
2015-01-17,AMZN,14.536999702453612,3.189,21.941,1726,0.08011141246081
2015-01-17,NFLX,48.1914291381836,16.69,34.633,7,0.119047619047619
2015-01-18,MSFT,40.55722427368164,-5.122,-12.63,5,0.05
2015-01-18,META,75.18000030517578,2.82,3.751,3,0.0952380952380952
2015-01-18,GOOG,25.334455490112305,1.589,6.273,8,0.0625
2015-01-18,AMZN,14.536999702453612,3.189,21.941,1586,0.0968885644313209
2015-01-18,NFLX,48.1914291381836,16.69,34.633,9,0.1349206349206349
2015-01-19,MSFT,40.55722427368164,-5.122,-12.63,3,-0.1416666666666666
2015-01-19,META,75.18000030517578,2.82,3.751,4,0.15
2015-01-19,GOOG,25.334455490112305,1.589,6.273,8,0.1624999999999999
2015-01-19,AMZN,14.536999702453612,3.189,21.941,1596,0.1024420743145743
2015-01-19,NFLX,48.1914291381836,16.69,34.633,8,0.0625
2015-01-20,MSFT,40.688777923583984,-4.201,-10.325,0,0.0
2015-01-20,META,76.23999786376953,1.76,2.309,6,0.2166666666666666
2015-01-20,GOOG,25.275617599487305,1.648,6.52,28,0.0518518518518518
2015-01-20,AMZN,14.472000122070312,3.751,25.922,1634,0.0952276486595123
2015-01-20,NFLX,49.82857131958008,15.446,30.998,43,0.0592517006802721
2015-01-21,MSFT,40.276554107666016,-3.579,-8.885,13,0.0428418803418803
2015-01-21,META,76.73999786376953,-1.11,-1.446,15,0.6233333333333334
2015-01-21,GOOG,25.831092834472656,1.093,4.229,36,0.0527777777777777
2015-01-21,AMZN,14.862500190734863,3.375,22.708,1662,0.1023781834954179
2015-01-21,NFLX,58.46857070922852,6.806,11.64,96,0.011845238095238
2015-01-22,MSFT,41.33784866333008,-4.105,-9.93,18,0.1111111111111111
2015-01-22,META,77.6500015258789,-2.04,-2.627,12,0.2107142857142857
2015-01-22,GOOG,26.64635467529297,-0.34,-1.274,278,0.0182761732851985
2015-01-22,AMZN,15.515999794006348,3.179,20.485,1899,0.0774968551822259
2015-01-22,NFLX,61.20571517944336,4.069,6.647,247,0.0148003312476996
2015-01-23,MSFT,41.38169860839844,-4.184,-10.11,23,0.0652173913043478
2015-01-23,META,77.83000183105469,-3.36,-4.317,16,0.4130681818181818
2015-01-23,GOOG,26.923593521118164,-0.446,-1.658,142,0.0148982223450308
2015-01-23,AMZN,15.619500160217283,3.095,19.812,1689,0.0873810752818768
2015-01-23,NFLX,62.494285583496094,2.78,4.448,121,0.002892561983471
2015-01-24,MSFT,41.38169860839844,-4.184,-10.11,11,0.1037575757575757
2015-01-24,META,77.83000183105469,-3.36,-4.317,5,0.3536363636363636
2015-01-24,GOOG,26.923593521118164,-0.446,-1.658,13,0.0384615384615384
2015-01-24,AMZN,15.619500160217283,3.095,19.812,1442,0.1033987527725002
2015-01-24,NFLX,62.494285583496094,2.78,4.448,9,0.1111111111111111
2015-01-25,MSFT,41.38169860839844,-4.184,-10.11,5,0.0933333333333333
2015-01-25,META,77.83000183105469,-3.36,-4.317,3,0.0833333333333333
2015-01-25,GOOG,26.923593521118164,-0.446,-1.658,7,0.1020408163265306
2015-01-25,AMZN,15.619500160217283,3.095,19.812,1471,0.0768879631078426
2015-01-25,NFLX,62.494285583496094,2.78,4.448,4,0.1785714285714285
2015-01-26,MSFT,41.23259353637695,-4.079,-9.892,20,0.0839074074074074
2015-01-26,META,77.5,-3.06,-3.948,13,0.3221212121212121
2015-01-26,GOOG,26.68724250793457,-0.368,-1.379,21,0.0238095238095238
2015-01-26,AMZN,15.482999801635742,3.231,20.868,1421,0.0885050259248656
2015-01-26,NFLX,63.79428482055664,1.48,2.32,12,0.0454545454545454
2015-01-27,MSFT,37.41719055175781,-0.053,-0.141,147,0.0292699532268497
2015-01-27,META,75.77999877929688,2.22,2.93,10,-0.0588194444444444
2015-01-27,GOOG,25.86051177978516,0.913,3.53,35,0.0142857142857142
2015-01-27,AMZN,15.337499618530272,3.377,22.015,1572,0.1180586694771805
2015-01-27,NFLX,64.88143157958984,-0.031,-0.048,44,0.0201827242524916
2015-01-28,MSFT,36.12784957885742,1.237,3.423,43,0.0749354005167958
2015-01-28,META,76.23999786376953,0.27,0.354,9,0.1955555555555555
2015-01-28,GOOG,25.430194854736328,1.343,5.282,34,0.0147058823529411
2015-01-28,AMZN,15.195500373840332,3.561,23.438,1668,0.1239356852232603
2015-01-28,NFLX,63.20857238769531,2.066,3.268,32,0.0286458333333333
2015-01-29,MSFT,36.847076416015625,0.947,2.571,15,0.0353333333333333
2015-01-29,META,78.0,-1.77,-2.269,15,0.3842857142857143
2015-01-29,GOOG,25.46310234069824,1.609,6.319,47,0.0390715667311412
2015-01-29,AMZN,15.58899974822998,3.269,20.973,1878,0.0955570623040502
2015-01-29,NFLX,63.400001525878906,1.874,2.956,39,0.0275641025641025
2015-01-30,MSFT,35.43494415283203,3.044,8.589,20,0.0211152882205513
2015-01-30,META,75.91000366210938,0.6,0.79,34,0.1895499108734403
2015-01-30,GOOG,26.6528377532959,0.723,2.711,52,0.0409312909312909
2015-01-30,AMZN,17.726499557495117,1.365,7.7,1917,0.1157652770882147
2015-01-30,NFLX,63.11428451538086,3.471,5.5,37,0.0156224406224406
2015-01-31,MSFT,35.43494415283203,3.044,8.589,5,0.0416666666666666
2015-01-31,META,75.91000366210938,0.6,0.79,14,0.1748299319727891
2015-01-31,GOOG,26.6528377532959,0.723,2.711,14,0.0357142857142857
2015-01-31,AMZN,17.726499557495117,1.365,7.7,1613,0.1134926441767488
2015-01-31,NFLX,63.11428451538086,3.471,5.5,8,0.1520833333333333
2015-02-01,MSFT,35.43494415283203,3.044,8.589,4,0.075
2015-02-01,META,75.91000366210938,0.6,0.79,37,0.3966216216216216
2015-02-01,GOOG,26.6528377532959,0.723,2.711,6,0.0833333333333333
2015-02-01,AMZN,17.726499557495117,1.365,7.7,1695,0.1144551360377973
2015-02-01,NFLX,63.11428451538086,3.471,5.5,7,0.0714285714285714
2015-02-02,MSFT,36.20678329467773,2.272,6.274,18,0.0722222222222222
2015-02-02,META,74.98999786376953,1.52,2.027,94,0.1566040843214756
2015-02-02,GOOG,26.35166358947754,1.024,3.885,109,0.0433277731442869
2015-02-02,AMZN,18.223499298095703,0.868,4.763,1660,0.1169012578356139
2015-02-02,NFLX,63.0099983215332,3.576,5.675,25,0.0374545454545454
2015-02-03,MSFT,36.48746490478516,2.009,5.505,8,0.190625
2015-02-03,META,75.4000015258789,1.11,1.472,69,0.0762516469038208
2015-02-03,GOOG,26.38956069946289,0.986,3.736,53,0.0188679245283018
2015-02-03,AMZN,18.177499771118164,0.914,5.028,1763,0.1181980773530069
2015-02-03,NFLX,65.27428436279297,1.863,2.854,36,0.0277777777777777
2015-02-04,MSFT,36.69796752929688,1.798,4.9,18,0.1444444444444444
2015-02-04,META,75.62999725341797,1.08,1.428,28,0.1616303339517625
2015-02-04,GOOG,26.06644630432129,1.309,5.021,96,0.0082986111111111
2015-02-04,AMZN,18.237499237060547,0.854,4.683,1745,0.1306873453409597
2015-02-04,NFLX,64.10143280029297,3.764,5.872,87,0.0041890166028097
2015-02-05,MSFT,37.23300552368164,1.263,3.393,32,0.0732142857142857
2015-02-05,META,75.61000061035156,3.81,5.039,19,0.3724054454317612
2015-02-05,GOOG,26.306787490844727,1.069,4.062,76,0.0220723684210526
2015-02-05,AMZN,18.694499969482425,0.397,2.124,1699,0.0763161581320535
2015-02-05,NFLX,64.12999725341797,3.736,5.825,62,0.0344262295081967
2015-02-06,MSFT,37.19792938232422,1.546,4.155,12,0.2009469696969696
2015-02-06,META,74.47000122070312,5.43,7.292,23,0.0721739130434782
2015-02-06,GOOG,26.477319717407227,0.898,3.392,32,0.0609375
2015-02-06,AMZN,18.714000701904297,0.469,2.506,1811,0.0715901090397058
2015-02-06,NFLX,63.47999954223633,4.834,7.615,23,0.013726309921962
2015-02-07,MSFT,37.19792938232422,1.546,4.155,3,0.2380952380952381
2015-02-07,META,74.47000122070312,5.43,7.292,17,0.2802521008403361
2015-02-07,GOOG,26.477319717407227,0.898,3.392,10,0.05
2015-02-07,AMZN,18.714000701904297,0.469,2.506,1582,0.0825541343297882
2015-02-07,NFLX,63.47999954223633,4.834,7.615,8,0.0625
2015-02-08,MSFT,37.19792938232422,1.546,4.155,2,0.0
2015-02-08,META,74.47000122070312,5.43,7.292,30,0.38
2015-02-08,GOOG,26.477319717407227,0.898,3.392,11,0.2363636363636363
2015-02-08,AMZN,18.714000701904297,0.469,2.506,1685,0.0849574850629067
2015-02-08,NFLX,63.47999954223633,4.834,7.615,6,0.0833333333333333
2015-02-09,MSFT,37.15406036376953,1.846,4.967,22,-0.0363636363636363
2015-02-09,META,74.44000244140625,5.46,7.335,39,0.2219780219780219
2015-02-09,GOOG,26.31925392150879,1.056,4.013,19,0.1112781954887218
2015-02-09,AMZN,18.527999877929688,0.655,3.535,1509,0.1305082878221711
2015-02-09,NFLX,63.29571533203125,5.019,7.929,8,0.1625
2015-02-10,MSFT,37.36457061767578,1.635,4.376,11,0.1636363636363636
2015-02-10,META,75.19000244140625,4.71,6.264,66,0.038095238095238
2015-02-10,GOOG,26.77350616455078,0.602,2.248,17,0.0294117647058823
2015-02-10,AMZN,18.64999961853028,0.533,2.858,1529,0.1043094497722264
2015-02-10,NFLX,64.8499984741211,3.464,5.342,18,0.1111111111111111
2015-02-11,MSFT,37.17160415649414,1.828,4.918,20,0.1237499999999999
2015-02-11,META,76.51000213623047,3.39,4.431,63,0.4049731182795698
2015-02-11,GOOG,26.72513961791992,0.65,2.433,14,0.0892857142857142
2015-02-11,AMZN,18.756999969482425,0.511,2.727,1516,0.121403280935474
2015-02-11,NFLX,64.98428344726562,3.349,5.153,15,0.0933333333333333
2015-02-12,MSFT,37.79434967041016,1.205,3.189,19,0.0623604465709728
2015-02-12,META,76.2300033569336,4.18,5.483,67,0.3455729166666667
2015-02-12,GOOG,27.072185516357425,0.626,2.312,60,0.0342615012106537
2015-02-12,AMZN,18.85849952697754,0.41,2.174,1539,0.1189762674169113
2015-02-12,NFLX,65.24714660644531,3.757,5.758,49,0.010204081632653
2015-02-13,MSFT,38.47848129272461,0.521,1.354,14,0.0358276643990929
2015-02-13,META,75.73999786376953,4.67,6.166,52,0.1259615384615384
2015-02-13,GOOG,27.375354766845703,0.468,1.71,113,0.0295494770716009
2015-02-13,AMZN,19.09149932861328,0.177,0.927,1621,0.0893958735374398
2015-02-13,NFLX,66.5857162475586,2.419,3.632,21,0.0238095238095238
2015-02-14,MSFT,38.47848129272461,0.521,1.354,8,0.11875
2015-02-14,META,75.73999786376953,4.67,6.166,10,0.2583333333333333
2015-02-14,GOOG,27.375354766845703,0.468,1.71,55,0.0218181818181818
2015-02-14,AMZN,19.09149932861328,0.177,0.927,1562,0.1290174533855368
2015-02-14,NFLX,66.5857162475586,2.419,3.632,4,0.125
2015-02-15,MSFT,38.47848129272461,0.521,1.354,2,0.0
2015-02-15,META,75.73999786376953,4.67,6.166,13,0.2019230769230769
2015-02-15,GOOG,27.375354766845703,0.468,1.71,22,0.0227272727272727
2015-02-15,AMZN,19.09149932861328,0.177,0.927,1468,0.1049383299080268
2015-02-15,NFLX,66.5857162475586,2.419,3.632,3,0.0
2015-02-16,MSFT,38.47848129272461,0.521,1.354,3,0.0055555555555555
2015-02-16,META,75.73999786376953,4.67,6.166,59,0.5647907647907647
2015-02-16,GOOG,27.375354766845703,0.468,1.71,13,0.0615384615384615
2015-02-16,AMZN,19.09149932861328,0.177,0.927,1237,0.0776153601103198
2015-02-16,NFLX,66.5857162475586,2.419,3.632,6,0.0833333333333333
2015-02-17,MSFT,38.49615478515625,0.504,1.308,61,0.0323575331772053
2015-02-17,META,75.5999984741211,4.81,6.362,22,0.3579515938606847
2015-02-17,GOOG,27.067699432373047,1.536,5.674,26,-2.135044278125301e-18
2015-02-17,AMZN,18.771499633789062,0.512,2.725,1368,0.1274499249347734
2015-02-17,NFLX,67.13714599609375,1.867,2.781,14,0.0428571428571428
2015-02-18,MSFT,38.45198440551758,0.548,1.424,17,0.0647058823529411
2015-02-18,META,76.70999908447266,4.19,5.462,31,0.353763440860215
2015-02-18,GOOG,26.9111270904541,1.692,6.289,18,0.0277777777777777
2015-02-18,AMZN,18.668500900268555,0.615,3.292,1360,0.0825688256523266
2015-02-18,NFLX,67.86571502685547,1.139,1.678,11,0.0722943722943723
2015-02-19,MSFT,38.42549133300781,0.574,1.494,8,0.0928571428571428
2015-02-19,META,79.41999816894531,1.79,2.254,34,0.3946969696969697
2015-02-19,GOOG,27.06919479370117,1.619,5.979,17,0.1862745098039215
2015-02-19,AMZN,18.950000762939453,0.441,2.33,1487,0.0831717917323977
2015-02-19,NFLX,67.80000305175781,1.204,1.776,11,0.053030303030303
2015-02-20,MSFT,38.74349594116211,-1.325,-3.42,10,0.1436363636363636
2015-02-20,META,79.9000015258789,1.31,1.64,173,0.4866097954333248
2015-02-20,GOOG,26.87373161315918,1.814,6.75,21,0.0547619047619047
2015-02-20,AMZN,19.183000564575195,0.208,1.087,1487,0.1050821126124156
2015-02-20,NFLX,68.31428527832031,-3.44,-5.036,15,0.0724242424242424
2015-02-21,MSFT,38.74349594116211,-1.325,-3.42,3,0.1999999999999999
2015-02-21,META,79.9000015258789,1.31,1.64,51,0.4314270152505446
2015-02-21,GOOG,26.87373161315918,1.814,6.75,11,0.2045454545454545
2015-02-21,AMZN,19.183000564575195,0.208,1.087,1387,0.0948962551785132
2015-02-21,NFLX,68.31428527832031,-3.44,-5.036,2,0.0
2015-02-22,MSFT,38.74349594116211,-1.325,-3.42,11,0.0452380952380952
2015-02-22,META,79.9000015258789,1.31,1.64,17,0.5122549019607843
2015-02-22,GOOG,26.87373161315918,1.814,6.75,5,0.1
2015-02-22,AMZN,19.183000564575195,0.208,1.087,1623,0.0724265025469844
2015-02-22,NFLX,68.31428527832031,-3.44,-5.036,3,0.0
2015-02-23,MSFT,38.999656677246094,-1.148,-2.945,12,0.0625
2015-02-23,META,78.83999633789062,2.37,3.006,21,0.1820238095238095
2015-02-23,GOOG,26.52269554138184,2.165,8.163,20,0.0
2015-02-23,AMZN,19.006999969482425,0.385,2.023,1607,0.0647736091069424
2015-02-23,NFLX,67.40571594238281,-3.744,-5.555,18,0.0395903479236812
2015-02-24,MSFT,38.94666290283203,-1.82,-4.672,14,0.1714285714285714
2015-02-24,META,78.44999694824219,2.76,3.518,9,0.2611111111111111
2015-02-24,GOOG,26.73112297058105,1.957,7.32,23,0.0217391304347826
2015-02-24,AMZN,18.929500579833984,0.462,2.441,1572,0.1075051521995409
2015-02-24,NFLX,67.83999633789062,-5.689,-8.385,11,0.0848484848484848
2015-02-25,MSFT,38.85832977294922,-1.776,-4.569,10,0.08
2015-02-25,META,79.55999755859375,-1.99,-2.501,15,0.1199999999999999
2015-02-25,GOOG,27.11905860900879,1.569,5.784,65,0.0131410256410256
2015-02-25,AMZN,19.26849937438965,-0.95,-4.93,1640,0.0895618075978797
2015-02-25,NFLX,68.33285522460938,-5.449,-7.974,54,0.0039682539682539
2015-02-26,MSFT,38.9201545715332,-2.685,-6.9,14,0.0357142857142857
2015-02-26,META,80.41000366210938,-1.48,-1.841,8,0.1625
2015-02-26,GOOG,27.697969436645508,0.99,3.573,37,0.0422297297297297
2015-02-26,AMZN,19.239999771118164,-0.528,-2.744,1576,0.1146522541078992
2015-02-26,NFLX,69.00428771972656,-4.959,-7.186,12,0.0416666666666666
2015-02-27,MSFT,38.73466110229492,-2.182,-5.633,8,-0.0038194444444444
2015-02-27,META,78.97000122070312,2.24,2.837,22,0.5362914862914864
2015-02-27,GOOG,27.843568801879883,0.844,3.032,129,0.0127515464724767
2015-02-27,AMZN,19.007999420166016,-0.479,-2.52,1574,0.1446709586523469
2015-02-27,NFLX,67.84428405761719,-5.216,-7.688,13,0.0438339438339438
2015-02-28,MSFT,38.73466110229492,-2.182,-5.633,7,0.1714285714285714
2015-02-28,META,78.97000122070312,2.24,2.837,20,0.4617424242424242
2015-02-28,GOOG,27.843568801879883,0.844,3.032,15,0.0622222222222222
2015-02-28,AMZN,19.007999420166016,-0.479,-2.52,1612,0.0720459471363085
2015-02-28,NFLX,67.84428405761719,-5.216,-7.688,9,0.2304761904761904
2015-03-01,MSFT,38.73466110229492,-2.182,-5.633,2,0.1785714285714285
2015-03-01,META,78.97000122070312,2.24,2.837,8,0.3375
2015-03-01,GOOG,27.843568801879883,0.844,3.032,17,0.0374331550802139
2015-03-01,AMZN,19.007999420166016,-0.479,-2.52,1597,0.1074501456014482
2015-03-01,NFLX,67.84428405761719,-5.216,-7.688,6,0.1683333333333333
2015-03-02,MSFT,38.76116180419922,-2.049,-5.287,14,0.0755714285714285
2015-03-02,META,79.75,-1.68,-2.107,14,0.0475667189952904
2015-03-02,GOOG,28.48879814147949,-0.839,-2.946,56,-0.0131377551020408
2015-03-02,AMZN,19.28300094604492,-0.616,-3.192,1549,0.0968437707285993
2015-03-02,NFLX,68.60713958740234,-8.326,-12.135,13,0.0642857142857143
2015-03-03,MSFT,38.23114776611328,-1.396,-3.651,5,0.0729797979797979
2015-03-03,META,79.5999984741211,-0.24,-0.302,7,0.2357142857142857
2015-03-03,GOOG,28.60348320007324,-1.137,-3.975,28,0.0087542087542087
2015-03-03,AMZN,19.230499267578125,-0.634,-3.299,1538,0.1126725697885336
2015-03-03,NFLX,67.81571197509766,-8.027,-11.837,10,0.1
2015-03-04,MSFT,38.036808013916016,-0.495,-1.3,8,0.1708333333333333
2015-03-04,META,80.9000015258789,0.01,0.012,19,0.5861111111111111
2015-03-04,GOOG,28.59001922607422,-0.692,-2.419,50,0.0385
2015-03-04,AMZN,19.13599967956543,-0.379,-1.981,1853,0.1287292749642147
2015-03-04,NFLX,67.11000061035156,-6.664,-9.93,39,0.0149572649572649
2015-03-05,MSFT,38.08098220825195,-0.724,-1.902,6,0.075
2015-03-05,META,81.20999908447266,1.54,1.896,6,0.4270833333333333
2015-03-05,GOOG,28.68775177001953,-0.865,-3.014,23,0.0760869565217391
2015-03-05,AMZN,19.39150047302246,-0.729,-3.762,1587,0.1449986283209967
2015-03-05,NFLX,66.80714416503906,-6.063,-9.075,18,0.0487373737373737
2015-03-06,MSFT,37.4184684753418,0.459,1.228,12,0.0430555555555555
2015-03-06,META,80.01000213623047,3.79,4.737,7,0.1666666666666666
2015-03-06,GOOG,28.306547164916992,-0.365,-1.29,33,0.0045454545454545
2015-03-06,AMZN,19.004499435424805,-0.08,-0.421,1575,0.1308711632243258
2015-03-06,NFLX,64.87428283691406,-3.689,-5.686,45,0.0094430014430014
2015-03-07,MSFT,37.4184684753418,0.459,1.228,4,0.1375
2015-03-07,META,80.01000213623047,3.79,4.737,3,0.0
2015-03-07,GOOG,28.306547164916992,-0.365,-1.29,5,0.1
2015-03-07,AMZN,19.004499435424805,-0.08,-0.421,1551,0.1145450625832919
2015-03-07,NFLX,64.87428283691406,-3.689,-5.686,6,0.065625
2015-03-08,MSFT,37.4184684753418,0.459,1.228,3,0.5333333333333333
